"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"42","두류가공품","오사카부","2015-05-13","5,430","불검출","불검출","적합"
"43","전분가공품","오사카부","2015-05-30","100","불검출","불검출","적합"
"44","수산물가공품","후쿠시마현","2015-02-19","120","불검출","불검출","적합"
"45","맥주","오이타현","2015-05-11","14,280","불검출","불검출","적합"
"46","빵류(그외 빵류)","아이치현","2015-05-25","270","불검출","불검출","적합"
"47","소스류","히로시마현","2015-05-08","144","불검출","불검출","적합"
"48","과자(스낵과자)","나가노현","2015-05-26","115.2","불검출","불검출","적합"
"49","청국장","가고시마현","2015-05-31","14,229.6","불검출","불검출","적합"
"50","소스류","사이타마현","2015-05-14","486","불검출","불검출","적합"
"51","혼합제제","도쿄도","2015-06-03","50","불검출","불검출","적합"
"52","소스류","군마현","2015-04-13","180","불검출","불검출","적합"
"53","맥주","교토부","2015-05-22","181,440","불검출","불검출","적합"
"54","준초콜릿","오사카부","2015-05-31","96","불검출","불검출","적합"
"55","빵류(그외 빵류)","아이치현","2015-05-25","270","불검출","불검출","적합"
"56","초콜릿가공품","오사카부","2015-05-07","103.68","불검출","불검출","적합"
"57","이산화규소","미야자키현","2015-04-17","100","불검출","불검출","적합"
"58","빵류(그외 빵류)","아이치현","2015-05-25","13.5","불검출","불검출","적합"
"59","준초콜릿","오사카부","2015-05-31","24","불검출","불검출","적합"
"60","빵류(그외 빵류)","아이치현","2015-05-25","270","불검출","불검출","적합"
"61","빵류(그외 빵류)","아이치현","2015-05-25","270","불검출","불검출","적합"
"62","초콜릿가공품","오사카부","2015-04-06","57.6","불검출","불검출","적합"
"63","혼합제제","사이타마현","2015-06-10","21","불검출","불검출","적합"
"64","당류가공품","사이타마현","","180","불검출","불검출","적합"
"65","말티톨시럽","시즈오카현","2015-05-28","1,000","불검출","불검출","적합"
"66","달맞이꽃종자
추
출물 (원료성)","아이치현","2015-05-13","25","불검출","불검출","적합"
"67","기타가공품","와카야마현","2015-06-06","200","불검출","불검출","적합"
"68","혼합제제","시가현","2015-06-15","50","불검출","불검출","적합"
"69","자당지방산에스테르","시가현","2015-02-26","3,200","불검출","불검출","적합"
"70","자당지방산에스테르","시가현","2015-03-26","4,800","불검출","불검출","적합"
