"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동새치(돛새치)","태평양","2019-03-22","4,916","불검출","불검출","적합"
"2","냉동다랑어(눈다랑어,목살)","인도양","2019-03-22","450","불검출","불검출","적합"
"3","냉동돔(참돔,F,포장횟감)","와카야마현","2019-03-22","100","불검출","불검출","적합"
"4","냉장준치","효고현","2019-03-22","1,520","불검출","불검출","적합"
"5","냉동상어(청상아리,F)","인도양","2019-03-22","2,045","불검출","불검출","적합"
"6","활돔(돌돔)","가나가와현","2019-03-22","474","불검출","불검출","적합"
"7","냉동다랑어(가다랑어,훈제,F,포장
횟감)","시즈오카현","2019-03-22","100","불검출","불검출","적합"
"8","냉동새치(돛새치)","인도양","2019-03-22","309","불검출","불검출","적합"
"9","활가리비","홋카이도","2019-03-22","6,964","불검출","불검출","적합"
"10","냉장돔(금눈돔)","시즈오카현","2019-03-22","42","불검출","불검출","적합"
"11","활가리비","홋카이도","2019-03-22","14,000","불검출","불검출","적합"
"12","냉장홍어","야마구치현","2019-03-22","160","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2019-03-22","1,053","불검출","불검출","적합"
"14","활가리비","홋카이도","2019-03-22","7,000","불검출","불검출","적합"
"15","냉동다랑어(눈다랑어,F,횟감)","인도양","2019-03-22","1,256","불검출","불검출","적합"
"16","활돔(돌돔)","가나가와현","2019-03-22","798","불검출","불검출","적합"
"합계","","-","-","41,187","-","-","-"
