"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"26","냉장전어","오사카부","2014-11-4","7,200","불검출","불검출","적합"
"27","냉장준치","구마모토현","2014-11-4","399","불검출","불검출","적합"
"28","활장어(먹장어)","가나가와현","2014-11-4","2,224","불검출","불검출","적합"
"29","냉장갈치","에히메현","2014-11-4","1,110","불검출","불검출","적합"
"30","활우렁쉥이","홋카이도","2014-11-4","8,645","불검출","불검출","적합"
"31","냉장갈치","와카야마현","2014-11-4","160","불검출","불검출","적합"
"32","냉장갈치","효고현","2014-11-4","160","불검출","불검출","적합"
"33","활우렁쉥이","홋카이도","2014-11-4","8,589","불검출","불검출","적합"
"34","활꼬막","사가현","2014-11-4","800","불검출","불검출","적합"
"35","활꼬막(새꼬막)","사가현","2014-11-4","4,240","불검출","불검출","적합"
"36","냉동다랑어(눈다랑어,목살,횟감) 태평양","","2014-11-4","156","불검출","불검출","적합"
"37","냉동다랑어(눈다랑어,F,횟감)","태평양","2014-11-4","995","불검출","불검출","적합"
"38","활장어(먹장어)","야마구치현","2014-11-4","884","불검출","불검출","적합"
