"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"17","떡류","미야자키현","2014-11-25","360","불검출","불검출","적합"
"18","소스류","히로시마현","2014-11-19","1,290","불검출","불검출","적합"
"19","소스류","히로시마현","2014-10-14","388.8","불검출","불검출","적합"
"20","소스류","히로시마현","2014-11-06","660","불검출","불검출","적합"
"21","소스류","히로시마현","2014-10-07","455.76","불검출","불검출","적합"
"22","소스류","히로시마현","2014-11-12","81.84","불검출","불검출","적합"
"23","소스류","히로시마현","2014-11-14","103.5","불검출","불검출","적합"
"24","소스류","히로시마현","2014-11-10","288","불검출","불검출","적합"
"25","연하곤란환자용
점도증진식품","시즈오카현","2014-09-17","540","불검출","불검출","적합"
"26","커피/건조","브라질","2014-06-16","16,440.7","불검출","불검출","적합"
"27","수산물가공품","훗카이도","2014-11-01","3","불검출","불검출","적합"
"28","청주","이바라키현","2014-11-12","7,132.95","불검출","불검출","적합"
"29","청주","니가타현","2014-11-15","1,841","불검출","불검출","적합"
"30","청주","니가타현","2014-11-19","3,213","불검출","불검출","적합"
"31","청주","니가타현","2014-11-18","1,285.2","불검출","불검출","적합"
"32","커피/건조","콜롬비아","2014-01-11","9,313.6","불검출","불검출","적합"
"33","청주","후쿠이현","2014-11-01","129.6","불검출","불검출","적합"
"34","청주","효고현","2014-09-03","648","불검출","불검출","적합"
"35","청주","효고현","2014-10-15","1,080","불검출","불검출","적합"
"36","청주","도치기현","2014-11-08","15,876","불검출","불검출","적합"
"37","소스류","미에현","2014-08-26","108","불검출","불검출","적합"
"38","기타가공품","에히메현","2014-10-29","6.7","불검출","불검출","적합"
"39","조미건어포류","훗카이도","2014-11-07","10.1","불검출","불검출","적합"
"40","캔디류(양갱)","아이치현","2014-11-19","432","불검출","불검출","적합"
"41","캔디류(사탕)","아이치현","2014-11-14","240","불검출","불검출","적합"
"42","캔디류(사탕)","아이치현","2014-11-20","464.4","불검출","불검출","적합"
"43","볶은커피","효고현","2014-11-04","103.3","불검출","불검출","적합"
"44","캔디류(사탕)","아이치현","2014-11-18","1,800","불검출","불검출","적합"
"45","캔디류(사탕)","아이치현","2014-11-18","1,920","불검출","불검출","적합"
"46","소스류","사가현","2014-10-29","44.8","불검출","불검출","적합"
"47","추잉껌","오사카부","2014-09-25","29.3","불검출","불검출","적합"
"48","캔디류(젤리)","아이치현","2014-11-11","93.7","불검출","불검출","적합"
"49","캔디류(사탕)","훗카이도","2014-11-04","24.3","불검출","불검출","적합"
"50","땅콩또는견과류
가공품","후쿠오카현","2014-10-16","16.3","불검출","불검출","적합"
"51","즉석조리식품","사가현","2014-10-29","49.9","불검출","불검출","적합"
"52","빵류(케이크)","나가노현","2014-11-20","210","불검출","불검출","적합"
"53","캔디류(사탕)","아이치현","2014-11-20","1,800","불검출","불검출","적합"
"54","과자(스낵과자)","나가노현","2014-11-20","240","불검출","불검출","적합"
"55","과자(스낵과자)","나가노현","2014-11-20","175.68","불검출","불검출","적합"
"56","캔디류(사탕)","아이치현","2014-11-19","1,584","불검출","불검출","적합"
"57","캔디류(젤리)","아이치현","2014-11-01","153","불검출","불검출","적합"
"58","빵류(그외 빵류)","나가노현","2014-11-20","230","불검출","불검출","적합"
