"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","102","","264,877","","",""
"1","빵류(파이)","훗카이도","2016-06-19","3,193","불검출","불검출","적합"
"2","캔디류(젤리)","오사카부","2016-05-23","67","불검출","불검출","적합"
"3","식염절임","도쿄도","2016-06-22","64","불검출","불검출","적합"
"4","소스류","에히메현","2016-06-28","1,980","불검출","불검출","적합"
"5","혼합제제","오카야마현","2016-06-14","15","불검출","불검출","적합"
"6","액상차","군마현","2016-04-01","7,392","불검출","불검출","적합"
"7","혼합제제","오카야마현","2016-06-14","120","불검출","불검출","적합"
"8","과자(스낵과자)","사이타마현","2016-06-03","660","불검출","불검출","적합"
"9","가공두부","나가노현","2016-05-31","4,172","불검출","불검출","적합"
"10","혼합제제","나가노현","2016-06-30","50","불검출","불검출","적합"
"11","혼합제제","사이타마현","2016-06-27","70","불검출","불검출","적합"
"12","혼합제제","시가현","2016-06-20","1,000","불검출","불검출","적합"
"13","혼합제제","효고현","2016-06-24","15","불검출","불검출","적합"
