"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"73","캔디류(사탕)","아이치현","2015-05-29","1,584","불검출","불검출","적합"
"74","과자(쿠키)","도쿠시마현","2015-05-26","525","불검출","불검출","적합"
"75","볶은커피","효고현","2015-05-23","1,206","불검출","불검출","적합"
"76","볶은커피","시즈오카현","2015-04-27","600","불검출","불검출","적합"
"77","볶은커피","사이타마현","2015-04-13","2,400","불검출","불검출","적합"
"78","볶은커피","효고현","2015-04-13","1,800","불검출","불검출","적합"
"79","과자(쿠키)","군마현","2015-05-21","182","불검출","불검출","적합"
"80","소스류","히로시마현","2015-04-29","450","불검출","불검출","적합"
"81","소스류","히로시마현","2015-04-28","90","불검출","불검출","적합"
"82","소스류","히로시마현","2015-04-22","3,300","불검출","불검출","적합"
"83","소스류","히로시마현","2015-05-15","6,300","불검출","불검출","적합"
"84","소스류","히로시마현","2015-04-24","180","불검출","불검출","적합"
"85","소스류","히로시마현","2015-04-30","61.38","불검출","불검출","적합"
"86","소스류","히로시마현","2015-04-14","4,893.6","불검출","불검출","적합"
"87","L-아르기닌","사가현","2014-12-28","1,000","불검출","불검출","적합"
"88","소스류","히로시마현","2015-04-17","835.56","불검출","불검출","적합"
"89","청주","아오모리현","2015-05-20","180","불검출","불검출","적합"
"90","소스류","히로시마현","2015-05-13","103.5","불검출","불검출","적합"
"91","소스류","히로시마현","2015-05-09","264","불검출","불검출","적합"
"92","곡류가공품","에히메현","2015-05-25","1,000","불검출","불검출","적합"
"93","청주","아오모리현","2015-05-19","1,563.84","불검출","불검출","적합"
"94","청주","효고현","2015-05-08","245.52","불검출","불검출","적합"
"95","캔디류(사탕)","오카야마현","2015-05-15","210","불검출","불검출","적합"
"96","청주","지바현","2015-05-08","163.68","불검출","불검출","적합"
"97","청주","니가타현","2015-05-19","440.64","불검출","불검출","적합"
"98","무기질","도야마현","2015-04-29","43","불검출","불검출","적합"
"99","청주","시즈오카현","2015-05-15","600.24","불검출","불검출","적합"
"100","개별인정형건강기능식품","도쿄도","2014-09-17","7","불검출","불검출","적합"
"101","캔디류(젤리)","나가노현","2015-05-02","312","불검출","불검출","적합"
"102","소스류","시가현","2015-05-25","19,975","불검출","불검출","적합"
