"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","113","","143,038","","",""
"1","즉석조리식품","후쿠시마현","2015-02-13","110.4","불검출","불검출","적합"
"2","즉석조리식품","후쿠시마현","2015-02-13","110.4","불검출","불검출","적합"
"3","복합조미식품","효고현","2014-04-21","480","불검출","불검출","적합"
"4","국수","나가노현","2015-05-02","675","불검출","불검출","적합"
"5","곡류가공품","시가현","2015-04-20","110","불검출","불검출","적합"
"6","맥주","사이타마현","2015-03-16","1,600","불검출","불검출","적합"
"7","맥주","사이타마현","2015-03-09","1,215.4","불검출","불검출","적합"
"8","맥주","사이타마현","2015-03-03","2,686.3","불검출","불검출","적합"
"9","맥주","사이타마현","2015-03-23","4,861.7","불검출","불검출","적합"
"10","맥주","사이타마현","2015-03-30","927.7","불검출","불검출","적합"
"11","맥주","사이타마현","2015-03-13","927.7","불검출","불검출","적합"
"12","과자(비스킷)","이바라키현","2015-05-26","269.28","불검출","불검출","적합"
