"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","114","","618,436","","",""
"1","캔디류(젤리)","나가노현","2015-05-02","1,684.8","불검출","불검출","적합"
"2","기타가공품","미에현","2015-04-23","36","불검출","불검출","적합"
"3","양조간장","아이치현","2015-05-01","324","불검출","불검출","적합"
"4","소스류","오사카부","2015-05-08","1,080","불검출","불검출","적합"
"5","기타가공품","효고현","2015-05-11","5,620","불검출","불검출","적합"
"6","캔디류(사탕)","아이치현","2015-05-28","4,356","불검출","불검출","적합"
"7","캔디류(사탕)","아이치현","2015-05-27","1,800","불검출","불검출","적합"
"8","과자(쿠키)","도쿠시마현","2015-05-22","525","불검출","불검출","적합"
"9","혼합제제","이바라키현","2015-05-13","1,440","불검출","불검출","적합"
"10","혼합제제","이바라키현","2015-05-15","810","불검출","불검출","적합"
"11","기타천연착향료","이바라키현","2015-05-13","45","불검출","불검출","적합"
"12","혼합제제","이바라키현","2015-05-12","165","불검출","불검출","적합"
