"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2019-06-19","1,200","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2019-06-19","4,698","불검출","불검출","적합"
"3","활가리비","홋카이도","2019-06-19","8,095","불검출","불검출","적합"
"4","냉동방어(F,포장횟감)","나가사키현","2019-06-19","14,449","불검출","불검출","적합"
"5","냉장명태","홋카이도","2019-06-19","1,200","불검출","불검출","적합"
"6","활돔(참돔)","에히메현","2019-06-19","7,451","불검출","불검출","적합"
"7","활돔(참돔)","에히메현","2019-06-19","4,724","불검출","불검출","적합"
"8","냉장명태","홋카이도","2019-06-19","1,440","불검출","불검출","적합"
"9","활돔(벵에돔)","사가현","2019-06-19","1,793","불검출","불검출","적합"
"10","냉장명태","홋카이도","2019-06-19","1,056","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2019-06-19","3,978","불검출","불검출","적합"
"12","활가리비","홋카이도","2019-06-19","7,591","불검출","불검출","적합"
"13","냉동꼴뚜기(흰꼴뚜기)","후쿠이현","2019-06-19","50","불검출","불검출","적합"
"14","활가리비","홋카이도","2019-06-19","7,200","불검출","불검출","적합"
"15","냉장명태","홋카이도","2019-06-19","1,056","불검출","불검출","적합"
"16","활가리비","홋카이도","2019-06-19","6,900","불검출","불검출","적합"
"합계","","-","-","72,881","-","-","-"
