"제조일자","","","","수입","검사결과","",""
"순번
품목명
제조·생산지
(유통기한)","","","","중량
(kg)","세슘
요오드
판정
(기준:100Bq/kg)
(기준:100Bq/kg)","",""
"총 175건","","","","1,813,925","","",""
"1","복합조미식품","미에현","2019-04-11","64","불검출","불검출","적합"
"2","향신료조제품","나가노현","2019-03-29","129","불검출","불검출","적합"
"3","곡류가공품","아이치현","2019-04-26","252","불검출","불검출","적합"
"4","소스","사이타마현","2019-05-15","632","불검출","불검출","적합"
"5","소스","히로시마현","2019-04-20","40","불검출","불검출","적합"
"6","소스","히로시마현","2019-03-07","76","불검출","불검출","적합"
"7","화이트초콜릿","가나가와현","2019-05-15","672","불검출","불검출","적합"
"8","소스","히로시마현","2019-04-23","147","불검출","불검출","적합"
"9","소스","군마현","2019-04-11","1,080","불검출","불검출","적합"
"10","과자","야마가타현","2019-05-07","91","불검출","불검출","적합"
"11","복합조미식품","오카야마현","2018-09-27","20","불검출","불검출","적합"
"12","건면","나가노현","2019-04-09","1,080","불검출","불검출","적합"
"13","복합조미식품","미에현","2019-04-15","38","불검출","불검출","적합"
"14","캔디류","도치기현","2019-04-22","389","불검출","불검출","적합"
"15","준초콜릿","가나가와현","2019-04-17","168","불검출","불검출","적합"
