"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"67","곡류가공품","나라현","2014-03-19","63","불검출","불검출","적합"
"68","기타가공품","미야기현","2014-03-10","301","불검출","불검출","적합"
"69","칼슘","나가노현","2014-03-20","44.82","불검출","불검출","적합"
"70","과자(비스킷)","가나가와현","2014-03-11","15.36","불검출","불검출","적합"
"71","캔디류(젤리)","기후현","2014-02-13","47.04","불검출","불검출","적합"
"72","맥주","후쿠오카현","2014-02-21","15,993.6","불검출","불검출","적합"
"73","맥주","후쿠오카현","2014-03-01","9,750","불검출","불검출","적합"
"74","혼합제제","후쿠시마현","2014-03-26","100","불검출","불검출","적합"
"75","혼합제제","시가현","2014-03-06","4,800","불검출","불검출","적합"
"76","혼합제제","오사카부","2014-03-24","448","불검출","불검출","적합"
"77","소주","가고시마현","2014-03-15","224.6","불검출","불검출","적합"
"78","소주","가고시마현","2014-02-08","432","불검출","불검출","적합"
"79","인스턴트커피","시즈오카현","2014-03-21","5,000","불검출","불검출","적합"
"80","소스류","지바현","2014-01-28","1,200","불검출","불검출","적합"
"81","소스류","후쿠오카현","2014-03-29","1,440","불검출","불검출","적합"
"82","기타가공품","시즈오카현","2014-01-30","60","불검출","불검출","적합"
"83","복합조미식품","지바현","2014-03-17","100","불검출","불검출","적합"
"84","혼합제제","오카야마현","2014-03-19","60","불검출","불검출","적합"
"85","과.채가공품","시가현","2014-04-01","50","불검출","불검출","적합"
"86","맥주","구마모토현","2014-02-25","36,630.4","불검출","불검출","적합"
