"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"67","즉석조리식품","나가노현","2014-03-11","959.4","불검출","불검출","적합"
"68","즉석조리식품","나가노현","2014-03-11","907.2","불검출","불검출","적합"
"69","즉석조리식품","나가노현","2014-03-11","168.96","불검출","불검출","적합"
"70","즉석조리식품","나가노현","2014-03-11","80.6","불검출","불검출","적합"
"71","기타가공품","이바라키현","2014-02-07","50","불검출","불검출","적합"
"72","효소처리루틴","지바현","2013-10-02","400","불검출","불검출","적합"
"73","소스류","히로시마현","2014-03-14","4,014","불검출","불검출","적합"
"74","조미된장","나가노현","2014-03-12","4,480","불검출","불검출","적합"
"75","조미된장","나가노현","2014-03-12","1,000","불검출","불검출","적합"
"76","장류절임","나가노현","2014-02-17","450","불검출","불검출","적합"
"77","국수","가가와현","2014-03-03","1,350","불검출","불검출","적합"
"78","소스류","아이치현","2014-02-18","2,130","불검출","불검출","적합"
