"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","96","","110,039","","",""
"1","캔디류(사탕)","아이치현","2016-06-16","464","불검출","불검출","적합"
"2","구연산삼나트륨","가고시마현","2016-03-09","50","불검출","불검출","적합"
"3","초콜릿가공품","훗카이도","2016-06-28","68","불검출","불검출","적합"
"4","당류가공품","시즈오카현","2016-05-11","14,250","불검출","불검출","적합"
"5","볶은커피","지바현","2016-05-19","216","불검출","불검출","적합"
"6","카레","도치기현","2016-04-07","607","불검출","불검출","적합"
"7","캔디류(사탕)","후쿠시마현","2016-01-15","378","불검출","불검출","적합"
"8","스피루리나(원료성)","오키나와현","2015-11-06","1,000","불검출","불검출","적합"
"9","혼합제제","효고현","2016-06-21","34","불검출","불검출","적합"
"10","액상커피","시가현","2016-05-15","259","불검출","불검출","적합"
"11","혼합제제","오사카부","2016-06-30","120","불검출","불검출","적합"
"12","혼합제제","시가현","2016-06-29","50","불검출","불검출","적합"
"13","떡류","군마현","2016-01-29","207","불검출","불검출","적합"
