"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","97건","","126,303","","",""
"1","비타민","사이타마현","2014-09-01","572.85","불검출","불검출","적합"
"2","활성탄","와카야마현","2014-08-05","1,600","불검출","불검출","적합"
"3","인베르타아제","아이치현","2014-09-01","100","불검출","불검출","적합"
"4","기타가공품","후쿠오카현","2014-08-29","100","불검출","불검출","적합"
"5","국수","훗카이도","2014-08-14","99.1","불검출","불검출","적합"
"6","혼합제제","사이타마현","2014-09-17","50","불검출","불검출","적합"
"7","과자(쿠키)","니가타현","2014-08-04","73.44","불검출","불검출","적합"
"8","어묵","사가현","2014-09-01","600","불검출","불검출","적합"
"9","과자(스낵과자)","아이치현","2014-09-16","626.4","불검출","불검출","적합"
"10","과자(한과류)","도쿠시마현","2014-09-16","1,080","불검출","불검출","적합"
"11","준초콜릿","가나가와현","2014-06-30","114","불검출","불검출","적합"
"12","기타코코아가공품","시즈오카현","2014-08-01","60","불검출","불검출","적합"
"13","곡류가공품","아이치현","2014-08-13","864","불검출","불검출","적합"
"14","빵류(케이크)","돗토리현","2014-09-12","1,900","불검출","불검출","적합"
"15","어묵","사가현","2014-09-01","480","불검출","불검출","적합"
"16","코코아분말","가나가와현","2014-08-26","52.8","불검출","불검출","적합"
