"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","60건","","142,561","","",""
"1","소스류","히로시마현","2014-08-18","2,446.8","불검출","불검출","적합"
"2","조미건어포류","훗카이도","2014-08-22","4","불검출","불검출","적합"
"3","드레싱","사이타마현","2014-08-29","45.6","불검출","불검출","적합"
"4","과자(스낵과자)","아이치현","2014-09-12","1,200","불검출","불검출","적합"
"5","프로바이오틱스
(원료성)","이바라키현","2013-08-06","21","불검출","불검출","적합"
"6","과자(비스킷)","이바라키현","2014-08-01","201","불검출","불검출","적합"
"7","수산물가공품","미에현","2014-09-19","1,800","불검출","불검출","적합"
"8","고형차","시즈오카현","2014-07-02","360","불검출","불검출","적합"
"9","카르복시메틸
셀룰로오스나트륨","시마네현","2014-08-28","10,000","불검출","불검출","적합"
"10","과자(스낵과자)","아이치현","2014-09-19","414","불검출","불검출","적합"
"11","고형차","시즈오카현","2014-07-02","200","불검출","불검출","적합"
"12","카레","나라현","2014-07-17","600","불검출","불검출","적합"
"13","농산물조림","야마가타현","2014-08-23","120","불검출","불검출","적합"
"14","당류가공품","시즈오카현","2014-08-22","120","불검출","불검출","적합"
"15","과.채가공품","시가현","2014-09-12","200","불검출","불검출","적합"
