"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","99","","196,881","","",""
"1","인스턴트커피","독일","2016-03-15","28","불검출","불검출","적합"
"2","청주","효고현","2016-04-01","162","불검출","불검출","적합"
"3","청주","효고현","2016-04-18","2,268","불검출","불검출","적합"
"4","청주","효고현","2016-04-06","65","불검출","불검출","적합"
"5","청주","아키타현","2016-04-27","22","불검출","불검출","적합"
"6","캔디류(젤리)","아이치현","2016-04-18","217","불검출","불검출","적합"
"7","청주","나라현","2016-04-13","86","불검출","불검출","적합"
"8","청주","군마현","2016-02-19","97","불검출","불검출","적합"
"9","카라멜색소","히로시마현","2016-03-30","45","불검출","불검출","적합"
"10","액상차","가나가와현","2016-04-21","4,560","불검출","불검출","적합"
"11","맥주","군마현","2016-02-29","102","불검출","불검출","적합"
"12","복합조미식품","가나가와현","2016-01-13","600","불검출","불검출","적합"
"13","청주","나라현","2016-04-08","22","불검출","불검출","적합"
