"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","145","","372,979","","",""
"1","볶은커피","시즈오카현","2016-09-16","23","불검출","불검출","적합"
"2","볶은커피","시즈오카현","2016-09-21","23","불검출","불검출","적합"
"3","볶은커피","사이타마현","2016-09-20","3,000","불검출","불검출","적합"
"4","소스류","도치기현","2016-09-12","3,857","불검출","불검출","적합"
"5","소스류","가나가와현","2016-10-05","160","불검출","불검출","적합"
"6","양조간장","지바현","2016-09-05","16,427","불검출","불검출","적합"
"7","청주","나가사키현","2016-09-10","43","불검출","불검출","적합"
"8","조미건어포류","야마나시현","2016-10-19","45","불검출","불검출","적합"
"9","소스류","나가사키현","2016-10-14","1,254","불검출","불검출","적합"
"10","기타가공품","사이타마현","2016-03-03","10","불검출","불검출","적합"
"11","청주","나가사키현","2016-09-21","60","불검출","불검출","적합"
"12","초콜릿가공품","이바라키현","2016-11-02","3,995","불검출","불검출","적합"
