"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","13건","-","-","62,468","-","-","-"
"1","냉동가리비살(자숙)","홋카이도","2015-1-7","976","불검출","불검출","적합"
"2","냉동다랑어(남방참다랑어) 인도양","","2015-1-7","8,755","불검출","불검출","적합"
"3","냉장갈치","오이타현","2015-1-7","445","불검출","불검출","적합"
"4","냉장갈치","홋카이도","2015-1-7","6,784","불검출","불검출","적합"
"5","냉장가오리","야마구치현","2015-1-7","1,760","불검출","불검출","적합"
"6","냉장홍어","홋카이도","2015-1-7","9,886","불검출","불검출","적합"
"7","냉동가리비(외투막)","홋카이도","2015-1-7","22,500","불검출","불검출","적합"
"8","활꼬막","사가현","2015-1-7","880","불검출","불검출","적합"
"9","활꼬막(새꼬막)","사가현","2015-1-7","2,440","불검출","불검출","적합"
"10","냉장홍어","홋카이도","2015-1-7","1,322","불검출","불검출","적합"
"11","활꼬막(새꼬막)","후쿠오카현","2015-1-7","3,120","불검출","불검출","적합"
"12","활꼬막","사가현","2015-1-7","1,000","불검출","불검출","적합"
"13","활꼬막(새꼬막)","사가현","2015-1-7","2,600","불검출","불검출","적합"
