"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","163","","1
,029,475","","",""
"1","액상차","시즈오카현","2017-01-02","672","불검출","불검출","적합"
"2","당류가공품","오사카부","2017-01-24","113","불검출","불검출","적합"
"3","캔디류(사탕)","아이치현","2017-01-17","806","불검출","불검출","적합"
"4","리큐르","가나가와현","2016-08-29","101","불검출","불검출","적합"
"5","캔디류(양갱)","도쿄도","2017-01-12","165","불검출","불검출","적합"
"6","캔디류(사탕)","미에현","2016-12-22","1,774","불검출","불검출","적합"
"7","자당지방산에스테르","미에현","2016-10-18","2,880","불검출","불검출","적합"
"8","즉석조리식품","히로시마현","2016-12-12","58","불검출","불검출","적합"
"9","볶은커피","효고현","2016-12-14","480","불검출","불검출","적합"
"10","캔디류(사탕)","아이치현","2017-01-23","1,080","불검출","불검출","적합"
"11","당류가공품","오사카부","2017-01-21","122","불검출","불검출","적합"
"12","액상차","와카야마현","2016-12-22","9,600","불검출","불검출","적합"
