"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동다랑어(눈다랑어,목살)","태평양","2018-03-22","239","불검출","불검출","적합"
"2","냉동다랑어(눈다랑어,목살)","인도양","2018-03-22","1,002","불검출","불검출","적합"
"3","냉동다랑어(눈다랑어,목살)","대서양","2018-03-22","19","불검출","불검출","적합"
"4","냉동다랑어(눈다랑어,F,횟감)","인도양","2018-03-22","1,909","불검출","불검출","적합"
"5","냉장방어(잿방어)","후쿠오카현","2018-03-22","19","불검출","불검출","적합"
"6","냉장돔(금눈돔)","후쿠오카현","2018-03-22","9","불검출","불검출","적합"
"7","냉동다랑어(눈다랑어,F,횟감)","태평양","2018-03-22","312","불검출","불검출","적합"
"8","냉동다랑어(눈다랑어,F,횟감)","대서양","2018-03-22","244","불검출","불검출","적합"
"9","활가리비","홋카이도","2018-03-22","6,948","불검출","불검출","적합"
"10","활방어(잿방어)","가고시마현","2018-03-22","707","불검출","불검출","적합"
"합계","","-","-","11,408","-","-","-"
