"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","65","","581,380","","",""
"1","청주","이와테현","2016-04-05","980","불검출","불검출","적합"
"2","청주","이바라키현","2016-03-24","86","불검출","불검출","적합"
"3","드레싱","지바현","2016-04-12","1,056","불검출","불검출","적합"
"4","곡류가공품","에히메현","2016-04-20","1,600","불검출","불검출","적합"
"5","전분가공품","에히메현","2016-04-19","5,000","불검출","불검출","적합"
"6","초콜릿가공품","스위스","2016-03-29","65","불검출","불검출","적합"
"7","소스류","에히메현","2016-04-21","1,800","불검출","불검출","적합"
"8","과자(크래커)","기후현","2016-03-24","270","불검출","불검출","적합"
"9","국수","가가와현","2016-03-17","5,000","불검출","불검출","적합"
"10","국수","사이타마현","2016-04-14","1,200","불검출","불검출","적합"
"11","식염절임","와카야마현","2016-04-26","58","불검출","불검출","적합"
"12","인스턴트커피","오사카부","2016-03-28","54","불검출","불검출","적합"
"13","기타가공품","기후현","2016-04-11","250","불검출","불검출","적합"
