"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","합성착향료","군마현","2014-11-21","60","불검출","불검출","적합"
"14","혼합제제","오사카부","2014-01-06","5","불검출","불검출","적합"
"15","과자(스낵과자)","이와테현","2014-11-12","160.8","불검출","불검출","적합"
"16","과자(스낵과자)","이와테현","2014-11-12","156","불검출","불검출","적합"
"17","과자(스낵과자)","이와테현","2014-11-13","147.6","불검출","불검출","적합"
"18","과자(스낵과자)","이와테현","2014-11-15","144","불검출","불검출","적합"
"19","소스류","히로시마현","2014-10-17","1,221.6","불검출","불검출","적합"
"20","소스류","히로시마현","2014-11-05","786.6","불검출","불검출","적합"
"21","곡류가공품","시즈오카현","2014-10-15","1,800","불검출","불검출","적합"
"22","곡류가공품","지바현","2014-11-01","180","불검출","불검출","적합"
"23","소스류","히로시마현","2014-10-31","2,446.79","불검출","불검출","적합"
"24","소스류","히로시마현","2014-10-28","2,700","불검출","불검출","적합"
"25","소스류","히로시마현","2014-11-10","5,040","불검출","불검출","적합"
"26","소스류","히로시마현","2014-11-07","264.36","불검출","불검출","적합"
"27","소스류","히로시마현","2014-10-31","180","불검출","불검출","적합"
"28","소스류","히로시마현","2014-11-05","660","불검출","불검출","적합"
"29","고형차","교토부","2014-11-20","1,000","불검출","불검출","적합"
"30","조미건어포류","아오모리현","2014-11-07","8.4","불검출","불검출","적합"
"31","폴리소르베이트80","와카야마현","2014-06-24","4,032","불검출","불검출","적합"
"32","복합조미식품","가나가와현","2014-09-04","57,000","불검출","불검출","적합"
"33","비타민/무기질","사이타마현","2014-10-09","40.5","불검출","불검출","적합"
"34","비타민A","시즈오카현","2014-10-09","43.1","불검출","불검출","적합"
"35","국수","가가와현","2014-09-30","4,000","불검출","불검출","적합"
"36","맥주","후쿠오카현","2014-10-20","39,000","불검출","불검출","적합"
"37","기타가공품","니가타현","2014-10-20","600","불검출","불검출","적합"
"38","카레","니가타현","2014-11-04","1,000","불검출","불검출","적합"
"39","카레","나가노현","2014-11-04","2,100","불검출","불검출","적합"
"40","카레","나가노현","2014-10-28","2,400","불검출","불검출","적합"
"41","카레","나가노현","2014-10-28","1,200","불검출","불검출","적합"
"42","카레분","사이타마현","2014-08-18","320","불검출","불검출","적합"
