"순번","품
목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(
기준
:100Bq/Kg)","요오드
(
기준
:300Bq/Kg)","판정"
"16","냉장가오리","야마구치현","2015-11-27","410","불검출","불검출","적합"
"17","냉장갈치","오이타현","2015-11-27","1,210","불검출","불검출","적합"
"18","냉장갈치","야마구치현","2015-11-27","1,855","불검출","불검출","적합"
"19","활우렁쉥이","홋카이도","2015-11-27","8,382","불검출","불검출","적합"
"20","활꼬막 새꼬막
(
)","후쿠오카현","2015-11-27","1,000","불검출","불검출","적합"
"21","활꼬막","후쿠오카현","2015-11-27","3,280","불검출","불검출","적합"
"22","냉장준치","와카야마현","2015-11-27","136","불검출","불검출","적합"
"23","활꼬막 새꼬막
(
)","후쿠오카현","2015-11-27","2,440","불검출","불검출","적합"
"24","냉장명태","홋카이도","2015-11-27","4,500","불검출","불검출","적합"
"25","냉장명태","홋카이도","2015-11-27","3,000","불검출","불검출","적합"
"26","냉장갈치","히로시마현","2015-11-27","935","불검출","불검출","적합"
"27","냉장갈치","야마구치현","2015-11-27","245","불검출","불검출","적합"
"28","냉장갈치","에히메현","2015-11-27","600","불검출","불검출","적합"
"29","냉장갈치","에히메현","2015-11-27","525","불검출","불검출","적합"
"30","냉장갈치","에히메현","2015-11-27","634","불검출","불검출","적합"
"31","냉장돔 황돔(
)","나가사키현","2015-11-27","128","불검출","불검출","적합"
"32","냉장병어","효고현","2015-11-27","590","불검출","불검출","적합"
