"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"15","탄산음료","오사카부","2018-09-13","2,465","불검출","불검출","적합"
"16","탄산음료","오사카부","2018-09-19","480","불검출","불검출","적합"
"17","탄산음료","아이치현","2018-09-21","480","불검출","불검출","적합"
"18","액상차","오사카부","2018-10-22","2,448","불검출","불검출","적합"
"19","숙면","구마모토현","2018-10-13","206","불검출","불검출","적합"
"20","유탕면","아이치현","2018-10-24","87","불검출","불검출","적합"
"21","미강유(현미유)","와카야마현","2018-10-23","600","불검출","불검출","적합"
"22","초콜릿가공품","훗카이도","2018-10-25","265","불검출","불검출","적합"
"23","밀크초콜릿","훗카이도","2018-10-25","165","불검출","불검출","적합"
"24","혼합제제","효고현","2018-10-25","170","불검출","불검출","적합"
"25","프 로 테아 제 (세 균
성)","효고현","2018-09-26","220","불검출","불검출","적합"
"26","혼합제제","효고현","2018-10-29","17","불검출","불검출","적합"
"27","프 로 테아 제 (곰 팡
이성)","아이치현","2018-09-01","100","불검출","불검출","적합"
"28","혼합제제","효고현","2018-10-30","34","불검출","불검출","적합"
"29","혼합제제","효고현","2018-10-26","17","불검출","불검출","적합"
"30","혼합제제","효고현","2018-10-26","17","불검출","불검출","적합"
"31","혼합제제","효고현","2018-10-23","15","불검출","불검출","적합"
"32","혼합제제","효고현","2018-10-30","34","불검출","불검출","적합"
"33","청주","도치기현","2018-10-16","4,860","불검출","불검출","적합"
"34","청주","도치기현","2018-10-18","7,776","불검출","불검출","적합"
"35","전분","오카야마현","2018-08-21","5,000","불검출","불검출","적합"
"36","청주","도치기현","2018-10-17","3,888","불검출","불검출","적합"
"37","혼합제제","오사카부","2018-10-23","100","불검출","불검출","적합"
"38","합성향료","히로시마현","2018-10-31","15","불검출","불검출","적합"
"39","기타가공품","이바라키현","2018-10-12","50","불검출","불검출","적합"
"40","빵류","기후현","2018-10-30","4,200","불검출","불검출","적합"
"41","이산화규소","미야자키현","2018-10-01","4,800","불검출","불검출","적합"
"42","혼합제제","오사카부","2018-11-01","90","불검출","불검출","적합"
"43","초콜릿가공품","효고현","2018-10-25","3,650","불검출","불검출","적합"
"44","소스","히로시마현","2018-10-04","214","불검출","불검출","적합"
"45","소스","히로시마현","2018-10-05","3,941","불검출","불검출","적합"
"46","소스","히로시마현","2018-09-06","214","불검출","불검출","적합"
