"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"48","혼합제제","효고현","2018-10-29","17","불검출","불검출","적합"
"49","혼합제제","효고현","2018-10-29","34","불검출","불검출","적합"
"50","과자","니가타현","2018-10-25","1,233","불검출","불검출","적합"
"51","캔디류","미에현","2018-09-19","845","불검출","불검출","적합"
"52","5'-이노신산이나
트륨","미에현","2018-09-11","300","불검출","불검출","적합"
"53","혼합음료","사이타마현","2018-09-17","1,560","불검출","불검출","적합"
"54","소스","히로시마현","2018-10-18","2,331","불검출","불검출","적합"
"55","소스","히로시마현","2018-10-03","2,457","불검출","불검출","적합"
"56","소스","히로시마현","2018-10-04","924","불검출","불검출","적합"
"57","소스","히로시마현","2018-10-10","3,150","불검출","불검출","적합"
"58","발효식초","히로시마현","2018-10-09","551","불검출","불검출","적합"
"59","소스","히로시마현","2018-10-09","708","불검출","불검출","적합"
"60","소스","히로시마현","2018-10-10","1,980","불검출","불검출","적합"
"61","혼합제제","히로시마현","2018-10-12","400","불검출","불검출","적합"
"62","혼합제제","히로시마현","2018-08-24","400","불검출","불검출","적합"
"63","개별인정형건강기
능식품","오이타현","2018-06-04","102","불검출","불검출","적합"
"64","유탕면","지바현","2018-10-25","312","불검출","불검출","적합"
"65","유탕면","사이타마현","2018-10-22","317","불검출","불검출","적합"
"66","유탕면","사이타마현","2018-09-19","2,369","불검출","불검출","적합"
"67","유탕면","사이타마현","2018-09-24","2,527","불검출","불검출","적합"
"68","소스","이와테현","2018-10-30","1,570","불검출","불검출","적합"
"69","참기름","가가와현","2018-07-03","1,980","불검출","불검출","적합"
"70","소스","교토부","2018-10-15","650","불검출","불검출","적합"
"71","복합조미식품","교토부","2018-10-19","864","불검출","불검출","적합"
"72","소스","교토부","2018-10-16","1,700","불검출","불검출","적합"
"73","소스","교토부","2018-10-24","9,589","불검출","불검출","적합"
"74","떡류","미야자키현","2018-10-24","360","불검출","불검출","적합"
"75","떡류","미야자키현","2018-10-22","360","불검출","불검출","적합"
"76","소스","교토부","2018-10-04","260","불검출","불검출","적합"
"77","소스","교토부","2018-10-05","902","불검출","불검출","적합"
"78","소스","교토부","2018-10-02","1,467","불검출","불검출","적합"
"79","떡류","미야자키현","2018-10-23","360","불검출","불검출","적합"
