"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉장홍어","홋카이도","2018-11-21","2,192","적합","적합","적합"
"22","활방어","에히메현","2018-11-21","6,231","적합","적합","적합"
"23","활우렁쉥이","홋카이도","2018-11-21","8,393","적합","적합","적합"
"24","냉장가오리","야마구치현","2018-11-21","897","적합","적합","적합"
"25","냉장갈치","오이타현","2018-11-21","445","적합","적합","적합"
"26","활우렁쉥이","홋카이도","2018-11-21","1,777","적합","적합","적합"
"27","냉장명태","홋카이도","2018-11-21","975","적합","적합","적합"
"28","냉장돔(황돔)","후쿠오카현","2018-11-21","524","적합","적합","적합"
"29","활가리비","홋카이도","2018-11-21","7,364","적합","적합","적합"
"30","활가리비","홋카이도","2018-11-21","7,328","적합","적합","적합"
"31","활가리비","홋카이도","2018-11-21","7,461","적합","적합","적합"
"합계","","-","-","120,161","-","-","-"
