"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"26","냉장갈치","오이타현","2014-10-29","1,232","불검출","불검출","적합"
"27","활꼬막(새꼬막)","사가현","2014-10-29","5,000","불검출","불검출","적합"
"28","활꼬막","사가현","2014-10-29","300","불검출","불검출","적합"
"29","냉장갈치","야마구치현","2014-10-29","1,870","불검출","불검출","적합"
"30","냉장준치","구마모토현","2014-10-29","329","불검출","불검출","적합"
"31","냉장갈치","에히메현","2014-10-29","1,096","불검출","불검출","적합"
"32","활우렁쉥이","홋카이도","2014-10-29","8,615","불검출","불검출","적합"
"33","활돔(강담돔)","나가사키현","2014-10-29","497","불검출","불검출","적합"
"34","활우렁쉥이","홋카이도","2014-10-29","8,891","불검출","불검출","적합"
"35","활우렁쉥이","홋카이도","2014-10-29","8,749","불검출","불검출","적합"
"36","활꼬막(새꼬막)","사가현","2014-10-29","6,200","불검출","불검출","적합"
"37","활꼬막","사가현","2014-10-29","400","불검출","불검출","적합"
"38","활꼬막(새꼬막)","사가현","2014-10-29","4,000","불검출","불검출","적합"
"39","활게(참게)","야마구치현","2014-10-29","506","불검출","불검출","적합"
