"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"","에스테르","","","","","",""
"69","합성착향료","야마가타현","2014-05-15","2","불검출","불검출","적합"
"70","혼합제제","효고현","2014-04-23","255","불검출","불검출","적합"
"71","프로테아제(곰팡이성:SAP)","아이치현","2014-04-30","201","불검출","불검출","적합"
"72","로얄젤리제품","효고현","2013-11-16","11","불검출","불검출","적합"
"73","발효식초","가고시마현","2014-05-02","109","불검출","불검출","적합"
"74","된장","히로시마현","2014-04-11","640","불검출","불검출","적합"
"75","혼합제제","효고현","2014-05-09","30","불검출","불검출","적합"
"76","혼합제제","오사카부","2014-04-28","60","불검출","불검출","적합"
"77","혼합제제","효고현","2014-05-02","17","불검출","불검출","적합"
"78","혼합제제","효고현","2014-05-07","17","불검출","불검출","적합"
"79","혼합제제","효고현","2014-05-02","34","불검출","불검출","적합"
"80","열량 및 영양공급용  의료용도식품","시즈오카현","2014-04-11","75","불검출","불검출","적합"
"81","연하곤란환자용점도증진식품","시즈오카현","2014-04-23","1,312","불검출","불검출","적합"
"82","당류가공품","오사카부","2014-05-07","1,116","불검출","불검출","적합"
"83","혼합제제","효고현","2014-05-07","200","불검출","불검출","적합"
"84","혼합제제","효고현","2014-05-01","34","불검출","불검출","적합"
"85","혼합제제","효고현","2014-05-02","34","불검출","불검출","적합"
"86","혼합제제","효고현","2013-09-12","17","불검출","불검출","적합"
"87","혼합제제","효고현","2014-05-07","34","불검출","불검출","적합"
"88","혼합제제","효고현","2014-05-07","17","불검출","불검출","적합"
"89","혼합제제","효고현","2014-05-02","17","불검출","불검출","적합"
"90","혼합제제","히로시마현","2014-04-10","300","불검출","불검출","적합"
"91","혼합제제","히로시마현","2014-03-07","300","불검출","불검출","적합"
"92","풀루란","오카야마현","2014-04-08","400","불검출","불검출","적합"
"93","혼합제제","오사카부","2014-05-07","300","불검출","불검출","적합"
"94","혼합제제","효고현","2014-05-02","51","불검출","불검출","적합"
"95","혼합제제","히로시마현","2014-05-08","500","불검출","불검출","적합"
"96","혼합제제","효고현","2014-04-30","17","불검출","불검출","적합"
"97","혼합제제","효고현","2014-04-30","17","불검출","불검출","적합"
"98","혼합제제","효고현","2014-04-30","51","불검출","불검출","적합"
"99","혼합제제","오사카부","2014-05-09","100","불검출","불검출","적합"
"100","혼합제제","오사카부","2014-05-08","100","불검출","불검출","적합"
"101","혼합제제","시가현","2014-04-25","1,500","불검출","불검출","적합"
"102","소스류","후쿠오카현","2014-04-22","1,600","불검출","불검출","적합"
"103","과자(쿠키)","나가노현","2014-05-02","475.2","불검출","불검출","적합"
"104","캔디류(사탕)","미에현","2014-04-09","844.8","불검출","불검출","적합"
"105","캔디류(사탕)","미에현","2014-04-17","844.8","불검출","불검출","적합"
"106","캔디류(양갱)","아이치현","2014-04-10","864","불검출","불검출","적합"
"107","양조간장","가가와현","2014-03-24","2,124","불검출","불검출","적합"
"108","정제,가공을거쳐야하는식품원료","돗토리현","2014-05-08","77,840","불검출","불검출","적합"
"109","조미된장","아이치현","2014-03-28","7,000","불검출","불검출","적합"
"110","혼합제제","오사카부","2014-03-14","660","불검출","불검출","적합"
"111","유탕면류","이바라키현","2014-04-09","149.04","불검출","불검출","적합"
"112","종국","아키타현","2014-04-25","109.2","불검출","불검출","적합"
"113","종국","아키타현","2014-04-25","11.85","불검출","불검출","적합"
"114","혼합제제","오사카부","2014-05-15","30","불검출","불검출","적합"
"115","청주","나라현","2014-04-18","352.32","불검출","불검출","적합"
"116","가공두부","오사카부","2014-05-12","18,000","불검출","불검출","적합"
"117","혼합제제","오사카부","2014-04-15","1,000","불검출","불검출","적합"
