"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"69","소스류","에히메현","2014-05-01","1,000","불검출","불검출","적합"
"70","맥주","후쿠오카현","2014-03-11","82,200","불검출","불검출","적합"
"71","고형차","교토부","2014-04-16","400","불검출","불검출","적합"
"72","인스턴트커피","시즈오카현","2014-03-29","4,750","불검출","불검출","적합"
"73","커피/건조","콜롬비아","2014-04-10","310","불검출","불검출","적합"
"74","커피/건조","예멘","2014-04-10","60","불검출","불검출","적합"
"75","커피/건조","부룬디","2014-04-10","60","불검출","불검출","적합"
"76","커피/건조","루안다","2014-04-10","60","불검출","불검출","적합"
"77","복합조미식품","니가타현","2014-03-05","8,700","불검출","불검출","적합"
"78","혼합제제","오사카부","2014-05-12","45","불검출","불검출","적합"
"79","혼합제제","오사카부","2014-05-13","105","불검출","불검출","적합"
"80","소스류","아이치현","2014-04-11","284","불검출","불검출","적합"
"81","소스류","지바현","2014-04-24","4,320","불검출","불검출","적합"
"82","복합조미식품","효고현","2014-01-16","816","불검출","불검출","적합"
"83","인스턴트커피","미에현","2014-01-20","288","불검출","불검출","적합"
"84","클로렐라 제품","도쿄도","2014-03-26","145.92","불검출","불검출","적합"
