"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"105","혼합제제","도치기현","2015-01-30","15","불검출","불검출","적합"
"106","합성착향료","가나가와현","2015-02-02","6","불검출","불검출","적합"
"107","합성착향료","가나가와현","2015-01-22","101","불검출","불검출","적합"
"108","혼합제제","효고현","2015-02-18","17","불검출","불검출","적합"
"109","혼합제제","효고현","2015-02-18","68","불검출","불검출","적합"
"110","혼합제제","효고현","2015-02-17","136","불검출","불검출","적합"
"111","혼합제제","도쿄도","2015-02-10","440","불검출","불검출","적합"
"112","혼합제제","효고현","2015-01-22","600","불검출","불검출","적합"
"113","혼합제제","지바현","2015-01-16","500","불검출","불검출","적합"
"114","당류가공품","오카야마현","2014-12-05","40","불검출","불검출","적합"
"115","혼합제제","오카야마현","2015-02-10","30","불검출","불검출","적합"
"116","혼합제제","오카야마현","2015-02-10","15","불검출","불검출","적합"
"117","식용유지가공품","이바라키현","2014-12-12","300","불검출","불검출","적합"
"118","혼합제제","효고현","2015-02-16","17","불검출","불검출","적합"
"119","식용유지가공품","이바라키현","2014-12-26","3,000","불검출","불검출","적합"
"120","비타민/가르시니아
캄보지아껍질추출물","도야마현","2014-12-09","597.12","불검출","불검출","적합"
"121","식이섬유","도치기현","2014-12-03","296.26","불검출","불검출","적합"
"122","향신료조제품
(고추냉이가공품)","군마현","2015-02-03","1,125","불검출","불검출","적합"
"123","공액리놀레산","시즈오카현","2014-12-16","1,047.28","불검출","불검출","적합"
"124","정제,가공을거쳐야
하는식품원료","도치기현","2014-10-01","16,206","불검출","불검출","적합"
"125","식물성크림","오사카부","2015-02-18","8,480","불검출","불검출","적합"
