"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","12건","-","-","55,530","-","-","-"
"1","활가리비","홋카이도","2015-4-16","6,500","불검출","불검출","적합"
"2","활가리비","홋카이도","2015-4-16","11,887","불검출","불검출","적합"
"3","냉장홍어","홋카이도","2015-4-16","1,717","불검출","불검출","적합"
"4","활돔(돌돔)","미에현","2015-4-16","617","불검출","불검출","적합"
"5","냉장명태","홋카이도","2015-4-16","1,752","불검출","불검출","적합"
"6","냉장명태","홋카이도","2015-4-16","4,800","불검출","불검출","적합"
"7","냉장명태","홋카이도","2015-4-16","4,800","불검출","불검출","적합"
"8","냉장명태","홋카이도","2015-4-16","3,250","불검출","불검출","적합"
"9","활꼬막(새꼬막)","사가현","2015-4-16","3,120","불검출","불검출","적합"
"10","냉동새치(황새치,F,횟감) 태평양","","2015-4-16","3,213","불검출","불검출","적합"
"11","활꼬막(새꼬막)","후쿠오카현","2015-4-16","5,960","불검출","불검출","적합"
"12","활가리비","홋카이도","2015-4-16","7,914","불검출","불검출","적합"
