"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"48","된장","나가노현","2016-01-07","2,160","불검출","불검출","적합"
"49","국수","아이치현","2016-01-08","2,217.6","불검출","불검출","적합"
"50","수산물가공품","훗카이도","2016-02-01","6","불검출","불검출","적합"
"51","탄산수소암모늄","도야마현","2016-01-13","18,000","불검출","불검출","적합"
"52","조미된장","아이치현","2016-01-25","10,210","불검출","불검출","적합"
"53","조미된장","아이치현","2016-01-26","8,000","불검출","불검출","적합"
"54","캔디류(사탕)","오사카부","2016-01-14","266.4","불검출","불검출","적합"
"55","캔디류(사탕)","오사카부","2016-01-13","172.8","불검출","불검출","적합"
"56","캔디류(사탕)","오사카부","2016-01-12","122.4","불검출","불검출","적합"
"57","캔디류(사탕)","오사카부","2016-01-13","86.4","불검출","불검출","적합"
"58","혼합제제","오카야마현","2016-01-18","60","불검출","불검출","적합"
"59","커피/건조","브라질","2014-12-12","16,200","불검출","불검출","적합"
"60","소스류","시즈오카현","2016-01-09","300","불검출","불검출","적합"
"61","소스류","시즈오카현","2016-01-09","2,000","불검출","불검출","적합"
"62","소스류","훗카이도","2015-09-07","112","불검출","불검출","적합"
"63","국수","이바라키현","2015-12-26","552","불검출","불검출","적합"
"64","알가공품","가고시마현","2015-10-28","168","불검출","불검출","적합"
"65","청주","니가타현","2016-01-06","4,836","불검출","불검출","적합"
"66","조미건어포류","사가현","2015-12-16","18","불검출","불검출","적합"
"67","조미건어포류","사가현","2015-12-16","6","불검출","불검출","적합"
"68","소스류","후쿠오카현","2016-01-25","200","불검출","불검출","적합"
"69","조미건어포류","오사카부","2015-12-26","22.4","불검출","불검출","적합"
"70","조미건어포류","오사카부","2015-12-26","33.2","불검출","불검출","적합"
"71","조미건어포류","오사카부","2015-12-26","18","불검출","불검출","적합"
"72","조미건어포류","오사카부","2015-12-26","39.36","불검출","불검출","적합"
"73","기타가공품","오사카부","2015-12-23","23.2","불검출","불검출","적합"
"74","식초절임(매실절임)","야마나시현","2015-08-26","50","불검출","불검출","적합"
"75","소스류","후쿠오카현","2016-01-22","200","불검출","불검출","적합"
"76","소스류","후쿠오카현","2016-01-26","400","불검출","불검출","적합"
"77","당류가공품","오카야마현","2015-11-25","17,440","불검출","불검출","적합"
"78","혼합제제","사이타마현","2015-12-01","60","불검출","불검출","적합"
"79","맥주","후쿠오카현","2015-12-28","19,500","불검출","불검출","적합"
"80","맥주","후쿠오카현","2015-12-11","214,185.6","불검출","불검출","적합"
"81","맥주","후쿠오카현","2015-12-28","195,555.6","불검출","불검출","적합"
