"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","124","","380,936","","",""
"1","카레","나가노현","2016-09-12","4,000","불검출","불검출","적합"
"2","과자(스낵과자)","야마가타현","2016-09-21","175","불검출","불검출","적합"
"3","캔디류(사탕)","아이치현","2016-10-07","1,620","불검출","불검출","적합"
"4","소스류","지바현","2016-08-30","1,170","불검출","불검출","적합"
"5","밀크초콜릿","훗카이도","2016-10-14","720","불검출","불검출","적합"
"6","소스류","후쿠오카현","2016-09-21","300","불검출","불검출","적합"
"7","아스파탐","미에현","2016-07-02","2,000","불검출","불검출","적합"
"8","당류가공품","시즈오카현","2016-08-18","144","불검출","불검출","적합"
"9","소스류","히로시마현","2016-09-12","3,024","불검출","불검출","적합"
"10","혼합제제","오사카부","2016-03-21","10","불검출","불검출","적합"
"11","혼합제제","사이타마현","2016-09-28","6","불검출","불검출","적합"
"12","캔디류(사탕)","아이치현","2016-10-06","1,152","불검출","불검출","적합"
