"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","91","","147,516","","",""
"1","소스류","아이치현","2016-10-12","1,420","불검출","불검출","적합"
"2","복합조미식품","에히메현","2016-10-11","600","불검출","불검출","적합"
"3","혼합제제","ETC","2016-09-03","100","불검출","불검출","적합"
"4","복합조미식품","효고현","2016-10-04","1,200","불검출","불검출","적합"
"5","혼합제제","이바라키현","2016-10-11","90","불검출","불검출","적합"
"6","인스턴트커피","미에현","2016-08-18","162","불검출","불검출","적합"
"7","혼합제제","사이타마현","2016-10-12","40","불검출","불검출","적합"
"8","과자(스낵과자)","야마가타현","2016-09-16","130","불검출","불검출","적합"
"9","과자(비스킷)","훗카이도","2016-09-06","42","불검출","불검출","적합"
"10","식초절임","아이치현","2016-10-11","1,800","불검출","불검출","적합"
"11","혼합제제","사이타마현","2016-10-12","200","불검출","불검출","적합"
"12","혼합제제","사이타마현","2016-10-11","120","불검출","불검출","적합"
