"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"17","냉장명태","홋카이도","2016-10-27","2,400","불검출","불검출","적합"
"18","냉장갈치","오이타현","2016-10-27","550","불검출","불검출","적합"
"19","냉장갈치","미야자키현","2016-10-27","100","불검출","불검출","적합"
"20","냉장갈치","와카야마현","2016-10-27","304","불검출","불검출","적합"
"21","냉장가오리","에히메현","2016-10-27","470","불검출","불검출","적합"
"22","냉동가리비
(외투막)","홋카이도","2016-10-27","43,000","불검출","불검출","적합"
"23","활가리비","홋카이도","2016-10-27","2,986","불검출","불검출","적합"
"24","활우렁쉥이","홋카이도","2016-10-27","4,528","불검출","불검출","적합"
"25","활장어(먹장어)","나가사키현","2016-10-27","950","불검출","불검출","적합"
"26","활장어(먹장어)","후쿠오카현","2016-10-27","2,198","불검출","불검출","적합"
"27","활우렁쉥이","홋카이도","2016-10-27","2,100","불검출","불검출","적합"
"28","냉동다랑어
(눈다랑어,F,횟감)","태평양","2016-10-27","2,399","불검출","불검출","적합"
"29","냉동새치
(황새치,F,횟감)","인도양","2016-10-27","370","불검출","불검출","적합"
"30","냉동새치
(황새치,F,횟감)","태평양","2016-10-27","1,490","불검출","불검출","적합"
"31","냉동다랑어
(눈다랑어,목살)","태평양","2016-10-27","90","불검출","불검출","적합"
"32","활우렁쉥이","홋카이도","2016-10-27","8,451","불검출","불검출","적합"
