"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"143","향신료조제품
(고추냉이가공품)","사이타마현","2017-11-02","1,116","불검출","불검출","적합"
"144","향신료조제품
(고추냉이가공품)","미야기현","2017-11-14","210","불검출","불검출","적합"
"147","청주","교토부","2017-12-02","7,200","불검출","불검출","적합"
"148","청주","도치기현","2017-11-29","10,080","불검출","불검출","적합"
"149","혼합제제","나가노현","2017-10-25","1,000","불검출","불검출","적합"
"150","청주","교토부","2017-12-08","4,576","불검출","불검출","적합"
"151","청주","교토부","2017-11-08","922","불검출","불검출","적합"
"152","청주","효고현","2017-12-08","2,281","불검출","불검출","적합"
"153","청주","효고현","2017-12-12","5,443","불검출","불검출","적합"
"154","빵류(케이크)","효고현","2017-12-12","581","불검출","불검출","적합"
"155","과자(쿠키)","돗토리현","2017-12-15","336","불검출","불검출","적합"
"156","유탕면류","가고시마현","2017-12-20","310","불검출","불검출","적합"
"157","조미건어포류","오사카부","2017-12-11","1,700","불검출","불검출","적합"
"158","기타수산물가공품","오사카부","2017-11-16","19","불검출","불검출","적합"
