"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"총 83건","","","","411,776","","",""
"1","효모추출물제품","오이타현","2017-01-13","400","불검출","불검출","적합"
"2","맥주","오이타현","2017-02-17","149,040","불검출","불검출","적합"
"3","볶은커피","시즈오카현","2017-03-16","1,920","불검출","불검출","적합"
"4","액상커피","히로시마현","2017-03-02","4,320","불검출","불검출","적합"
"5","탄산칼슘","오카야마현","2017-03-21","16,000","불검출","불검출","적합"
"6","카레","나가노현","2017-02-13","3,000","불검출","불검출","적합"
"7","향신료조제품","사이타마현","2017-03-07","360","불검출","불검출","적합"
"8","카레","나가노현","2016-12-09","2,400","불검출","불검출","적합"
"9","카레","나가노현","2017-02-16","5,600","불검출","불검출","적합"
"10","카레분","사이타마현","2016-12-13","560","불검출","불검출","적합"
"11","카레","니가타현","2017-02-09","1,200","불검출","불검출","적합"
