"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"총 116건","","","","1,321,071","","",""
"1","소스류","교토부","2017-03-01","122","불검출","불검출","적합"
"2","과.채가공품","오카야마현","2017-01-17","130","불검출","불검출","적합"
"3","과.채가공품","히로시마현","2017-01-25","243","불검출","불검출","적합"
"4","과.채가공품","도치기현","2017-01-16","150","불검출","불검출","적합"
"5","과자(비스킷)","야마가타현","2017-02-14","170","불검출","불검출","적합"
"6","혼합제제","오카야마현","2017-02-27","60","불검출","불검출","적합"
"7","혼합제제","오카야마현","2017-03-07","420","불검출","불검출","적합"
"8","혼합제제","오카야마현","2017-03-06","720","불검출","불검출","적합"
"9","캔디류(젤리)","나가노현","2017-02-06","2,122","불검출","불검출","적합"
"10","드레싱","사가현","2017-03-10","6,674","불검출","불검출","적합"
"11","과자(스낵과자)","야마가타현","2017-03-01","4,343","불검출","불검출","적합"
