"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"42","청주","나라현","2015-03-18","172.8","불검출","불검출","적합"
"43","청주","나라현","2015-03-18","86.4","불검출","불검출","적합"
"44","청주","나라현","2015-03-18","86.4","불검출","불검출","적합"
"45","혼합제제","효고현","2015-03-12","3,000","불검출","불검출","적합"
"46","과자(스낵과자)","가고시마현","2015-03-14","209","불검출","불검출","적합"
"47","물엿","효고현","2014-12-16","1,200","불검출","불검출","적합"
"48","알긴산프로필렌글
리콜","지바현","2015-02-13","2,000","불검출","불검출","적합"
"49","덱스트린","효고현","2015-02-06","4,000","불검출","불검출","적합"
"50","혼합제제","효고현","2015-03-11","2,000","불검출","불검출","적합"
"51","홍국적색소","교토부","2015-02-27","6,012","불검출","불검출","적합"
"52","트랜스글루코시다
아제","시가현","2015-01-23","400","불검출","불검출","적합"
"53","alpha-아밀라아제(
세균성)","시가현","2015-01-14","60","불검출","불검출","적합"
"54","alpha-아밀라아제(
세균성)","시가현","2015-01-23","400","불검출","불검출","적합"
"55","식초절임","가고시마현","2015-03-14","104","불검출","불검출","적합"
"56","캔디류(사탕)","아이치현","2015-03-20","1,920","불검출","불검출","적합"
"57","식초절임","가고시마현","2015-03-14","64","불검출","불검출","적합"
"58","캔디류(사탕)","아이치현","2015-03-19","168","불검출","불검출","적합"
"59","장류절임","가고시마현","2015-03-14","56","불검출","불검출","적합"
"60","장류절임","미야자키현","2015-03-14","80","불검출","불검출","적합"
"61","복합조미식품","구마모토현","2015-03-10","972","불검출","불검출","적합"
"62","혼합제제","오사카부","2015-03-17","200","불검출","불검출","적합"
"63","청주","나라현","2015-03-18","129.6","불검출","불검출","적합"
