"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활장어(먹장어)","후쿠오카현","2017-08-09","4,019","불검출","불검출","적합"
"2","냉동방어(F)","도쿠시마현","2017-08-09","587","불검출","불검출","적합"
"3","활가리비","홋카이도","2017-08-09","7,100","불검출","불검출","적합"
"4","냉동다랑어(눈다랑어,F,횟감)","대서양","2017-08-09","1,233","불검출","불검출","적합"
"5","활장어(먹장어)","나가사키현","2017-08-09","713","불검출","불검출","적합"
"6","활가리비","홋카이도","2017-08-09","6,972","불검출","불검출","적합"
"7","냉동다랑어(눈다랑어,목살)","대서양","2017-08-09","1,240","불검출","불검출","적합"
"8","활장어(먹장어)","후쿠오카현","2017-08-09","3,182","불검출","불검출","적합"
"9","활장어(먹장어)","시마네현","2017-08-09","915","불검출","불검출","적합"
"10","활장어(먹장어)","야마구치현","2017-08-09","770","불검출","불검출","적합"
"합계","","-","-","26,731","-","-","-"
