"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"121","기타 수산물가공품","효고현","2018-05-19","360","불검출","불검출","적합"
"122","기타 수산물가공품","효고현","2018-05-10","7,200","불검출","불검출","적합"
"123","합성향료","가나가와현","2018-02-26","2","불검출","불검출","적합"
"124","프로테아제(곰팡이성)","아이치현","2018-05-28","802","불검출","불검출","적합"
"125","과자","이바라키현","2018-05-14","2,488","불검출","불검출","적합"
"126","과자","이바라키현","2018-04-27","259","불검출","불검출","적합"
"127","과자","이바라키현","2018-05-01","324","불검출","불검출","적합"
"128","과자","이바라키현","2018-04-11","259","불검출","불검출","적합"
"129","소스","에히메현","2018-04-25","3,658","불검출","불검출","적합"
"130","혼합제제","시가현","2018-04-20","400","불검출","불검출","적합"
"131","과자","이바라키현","2018-05-11","340","불검출","불검출","적합"
"132","과자","이바라키현","2018-05-08","301","불검출","불검출","적합"
