"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"82","곡류가공품","후쿠오카현","2016-09-29","2,980","불검출","불검출","적합"
"83","소스류","오사카부","2016-09-16","2,160","불검출","불검출","적합"
"84","떡류","니가타현","2016-03-19","120","불검출","불검출","적합"
"85","떡류","니가타현","2016-04-01","120","불검출","불검출","적합"
"86","카레","아이치현","","3,120","불검출","불검출","적합"
"87","소스류","히로시마현","2016-08-31","1,056","불검출","불검출","적합"
"88","소스류","도치기현","2016-09-14","1,664","불검출","불검출","적합"
"89","과자(쿠키)","도쿠시마현","2016-09-30","525","불검출","불검출","적합"
"90","청주","교토부","2016-10-03","9,677","불검출","불검출","적합"
"91","소스류","에히메현","2016-09-15","576","불검출","불검출","적합"
"92","캔디류(젤리)","오카야마현","2016-09-13","180","불검출","불검출","적합"
