"제조일자","","","","수입","검사결과","",""
"순번
품목명
제조·생산지
(유통기한)","","","","중량
(kg)","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"총 120건","","","","313,955","","",""
"1","당류가공품","시즈오카현","2017-12-04","176","불검출","불검출","적합"
"2","과자","니가타현","2018-01-08","205","불검출","불검출","적합"
"3","향신료조제품","사이타마현","2017-12-05","129","불검출","불검출","적합"
"4","과자(쿠키)","군마현","2017-11-22","267","불검출","불검출","적합"
"5","소스","히로시마현","2018-01-10","252","불검출","불검출","적합"
"6","양조간장","지바현","2017-01-09","197","불검출","불검출","적합"
"7","과자","니가타현","2018-01-09","109","불검출","불검출","적합"
"8","소스","지바현","2018-01-11","281","불검출","불검출","적합"
"9","소스","지바현","2018-01-05","203","불검출","불검출","적합"
"10","숙면","구마모토현","2018-01-19","378","불검출","불검출","적합"
"11","건어포","군마현","2018-10-26","800","불검출","불검출","적합"
"12","양조간장","야마나시현","2018-02-13","2,112","불검출","불검출","적합"
"13","혼합장","나가노현","2018-01-15","300","불검출","불검출","적합"
