"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"80","캔디류","아이치현","2018-01-26","217","불검출","불검출","적합"
"81","소스","히로시마현","2018-01-20","2,955","불검출","불검출","적합"
"82","기타수산물가공품","후쿠이현","2018-01-04","90","불검출","불검출","적합"
"83","쇼트닝","가나가와현","2018-01-12","500","불검출","불검출","적합"
"84","당류가공품","오사카부","2018-02-02","900","불검출","불검출","적합"
"85","당류가공품","효고현","2018-01-30","160","불검출","불검출","적합"
"86","당류가공품","효고현","2018-02-01","64","불검출","불검출","적합"
"87","프로바이오틱스
(원료성)","이바라키현","2017-09-19","100","불검출","불검출","적합"
"88","탄산음료","오사카부","2018-01-10","570","불검출","불검출","적합"
"89","탄산음료","오사카부","2018-01-06","570","불검출","불검출","적합"
"90","혼합제제","사이타마현","2018-01-24","170","불검출","불검출","적합"
"91","혼합제제","시즈오카현","2018-01-31","100","불검출","불검출","적합"
