"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"81","조미건어포류","사가현","2017-10-02","7","불검출","불검출","적합"
"82","혼합제제","시가현","2017-10-03","150","불검출","불검출","적합"
"83","혼합제제","시가현","2017-10-03","25","불검출","불검출","적합"
"84","혼합제제","시가현","2017-10-03","25","불검출","불검출","적합"
"85","혼합제제","시가현","2017-10-03","20","불검출","불검출","적합"
"86","혼합제제","시가현","2017-10-03","50","불검출","불검출","적합"
"87","혼합제제","시가현","2017-10-03","25","불검출","불검출","적합"
"88","유탕면류","가고시마현","2017-09-27","159","불검출","불검출","적합"
"89","유탕면류","가고시마현","2017-09-29","406","불검출","불검출","적합"
"90","유탕면류","가고시마현","2017-09-27","330","불검출","불검출","적합"
"91","유탕면류","가고시마현","2017-09-27","359","불검출","불검출","적합"
"92","액상차","와카야마현","2017-09-03","19,200","불검출","불검출","적합"
