"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","74","","124,232","","",""
"1","조미건어포류","야마나시현","2016-06-25","12","불검출","불검출","적합"
"2","과자(스낵과자)","고치현","2016-06-09","23","불검출","불검출","적합"
"3","혼합제제","효고현","2016-07-13","34","불검출","불검출","적합"
"4","과자(스낵과자)","사이타마현","2016-01-19","1,447","불검출","불검출","적합"
"5","소스류","아이치현","2016-06-30","10,800","불검출","불검출","적합"
"6","소스류","히로시마현","2016-06-07","2,848","불검출","불검출","적합"
"7","소스류","도치기현","2016-06-17","90","불검출","불검출","적합"
"8","초콜릿가공품","이바라키현","2016-05-01","486","불검출","불검출","적합"
"9","캔디류(사탕)","미에현","2016-06-15","422","불검출","불검출","적합"
"10","청주","효고현","2016-05-19","1,440","불검출","불검출","적합"
"11","청주","교토부","2016-05-12","2,700","불검출","불검출","적합"
"12","청주","효고현","2016-06-22","1,440","불검출","불검출","적합"
"13","혼합제제","효고현","2016-07-14","10","불검출","불검출","적합"
