"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"14","혼합제제","이바라키현","2017-10-23","50","불검출","불검출","적합"
"15","캔디류(사탕)","시즈오카현","2017-11-15","1,590","불검출","불검출","적합"
"16","소스류","사이타마현","2017-10-26","3,433","불검출","불검출","적합"
"17","소스류","사이타마현","2017-09-15","951","불검출","불검출","적합"
"18","초콜릿가공품","효고현","2017-10-23","62","불검출","불검출","적합"
"19","초콜릿가공품","효고현","2017-11-14","43","불검출","불검출","적합"
"20","혼합제제","오사카부","2017-11-06","18","불검출","불검출","적합"
"21","혼합제제","가나가와현","2017-11-17","105","불검출","불검출","적합"
"22","곡류가공품","군마현","2017-11-07","1,000","불검출","불검출","적합"
"23","글리세린지방산
에스테르","효고현","2017-10-25","135","불검출","불검출","적합"
"24","초콜릿가공품","효고현","2017-11-15","62","불검출","불검출","적합"
"25","초콜릿가공품","이바라키현","2017-11-19","324","불검출","불검출","적합"
"26","소스","지바현","2017-09-13","66","불검출","불검출","적합"
"27","초콜릿가공품","아이치현","2017-08-30","97","불검출","불검출","적합"
"28","즉석조리식품","미에현","2017-10-29","13,876","불검출","불검출","적합"
"29","효모추출물제품","오이타현","2017-09-17","300","불검출","불검출","적합"
"30","과자(비스킷)","이바라키현","2017-11-01","262","불검출","불검출","적합"
"31","과자(비스킷)","이바라키현","2017-11-01","486","불검출","불검출","적합"
"32","과자(쿠키)","이바라키현","2017-10-30","162","불검출","불검출","적합"
"33","과자(스낵과자)","이바라키현","2017-10-27","166","불검출","불검출","적합"
"34","과자(쿠키)","이바라키현","2017-11-01","120","불검출","불검출","적합"
"35","과자(스낵과자)","사이타마현","2017-07-04","1,256","불검출","불검출","적합"
"36","과자(크래커)","이바라키현","2017-10-25","78","불검출","불검출","적합"
"37","국수","구마모토현","2017-10-23","333","불검출","불검출","적합"
"38","국수","구마모토현","2017-10-23","362","불검출","불검출","적합"
"39","기타가공품","훗카이도","2017-11-09","58","불검출","불검출","적합"
"40","과.채가공품","훗카이도","2017-10-04","12","불검출","불검출","적합"
"41","과.채가공품","훗카이도","2017-10-10","35","불검출","불검출","적합"
"42","과자(스낵과자)","고치현","2017-10-18","102","불검출","불검출","적합"
"43","과자(쿠키)","아이치현","2017-10-20","630","불검출","불검출","적합"
"44","청주","도치기현","2017-10-25","10,080","불검출","불검출","적합"
"45","캔디류(사탕)","와카야마현","2017-10-25","156","불검출","불검출","적합"
"46","조미건어포류","훗카이도","2017-09-12","71","불검출","불검출","적합"
