"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","80","","325,471","","",""
"1","수산물가공품","에히메현","2016-03-08","300","불검출","불검출","적합"
"2","기타가공품","기후현","2016-01-05","46","불검출","불검출","적합"
"3","소스류","오이타현","2016-02-02","300","불검출","불검출","적합"
"4","탄산음료","오사카부","2016-02-01","2,100","불검출","불검출","적합"
"5","청주","효고현","2016-02-16","770","불검출","불검출","적합"
"6","맥주","교토부","2016-03-01","10,100.16","불검출","불검출","적합"
"7","액상차","시즈오카현","2016-02-29","8,736","불검출","불검출","적합"
"8","청주","도치기현","2016-03-10","13,219.2","불검출","불검출","적합"
"9","청주","돗토리현","2016-03-09","172.8","불검출","불검출","적합"
"10","금박","이시카와현","2016-03-24","0.18","불검출","불검출","적합"
"11","맥주","오이타현","2016-02-24","99,360","불검출","불검출","적합"
"12","에리스리톨","미국","2015-11-03","180","불검출","불검출","적합"
"13","초콜릿가공품","야마나시현","2016-02-29","2,520","불검출","불검출","적합"
