"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","14건","-","-","28,876","-","-","-"
"1","냉장갈치","후쿠오카현","2015-3-17","1,632","불검출","불검출","적합"
"2","냉장준치","구마모토현","2015-3-17","287","불검출","불검출","적합"
"3","냉장갈치","구마모토현","2015-3-17","840","불검출","불검출","적합"
"4","냉장갈치","오이타현","2015-3-17","7,400","불검출","불검출","적합"
"5","냉장준치","와카야마현","2015-3-17","344","불검출","불검출","적합"
"6","활가리비","홋카이도","2015-3-17","7,527","불검출","불검출","적합"
"7","활해삼","와카야마현","2015-3-17","670","불검출","불검출","적합"
"8","활돔(벵에돔)","사가현","2015-3-17","1,290","불검출","불검출","적합"
"9","냉장갈치","와카야마현","2015-3-17","176","불검출","불검출","적합"
"10","활꼬막","사가현","2015-3-17","600","불검출","불검출","적합"
"11","활꼬막(새꼬막)","사가현","2015-3-17","4,200","불검출","불검출","적합"
"12","냉장갈치","후쿠오카현","2015-3-17","2,400","불검출","불검출","적합"
"13","활장어(먹장어)","야마구치현","2015-3-17","744","불검출","불검출","적합"
"14","냉동다랑어(눈다랑어,F,횟감)","태평양","2015-3-17","766","불검출","불검출","적합"
