"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활전갱이(흑점줄전갱이)","에히메현","2018-08-30","770","적합","적합","적합"
"2","활돔(참돔)","에히메현","2018-08-30","6,813","적합","적합","적합"
"3","냉동개아지살(가리비)","홋카이도","2018-08-30","1,000","적합","적합","적합"
"4","활가리비","홋카이도","2018-08-30","6,982","적합","적합","적합"
"5","냉동다랑어(눈다랑어,목살)","인도양","2018-08-30","823","적합","적합","적합"
"6","활가리비","홋카이도","2018-08-30","7,000","적합","적합","적합"
"7","냉장명태","홋카이도","2018-08-30","1,988","적합","적합","적합"
"8","냉장홍어","홋카이도","2018-08-30","2,271","적합","적합","적합"
"9","냉장홍어","홋카이도","2018-08-30","214","적합","적합","적합"
"10","냉장명태","홋카이도","2018-08-30","540","적합","적합","적합"
"11","활방어(잿방어)","에히메현","2018-08-30","781","적합","적합","적합"
"12","활돔(참돔)","에히메현","2018-08-30","6,289","적합","적합","적합"
"13","냉장갈치","와카야마현","2018-08-30","1,152","적합","적합","적합"
"14","냉동돔(참돔)","나가사키현","2018-08-30","608","적합","적합","적합"
"합계","","-","-","37,231","-","-","-"
