"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","11건","-","-","29,599","-","-","-"
"1","활전복","나가사키현","2014-8-21","400","불검출","불검출","적합"
"2","활가리비","홋카이도","2014-8-21","7,000","불검출","불검출","적합"
"3","냉장돔(황돔)","야마구치현","2014-8-21","100","불검출","불검출","적합"
"4","활가리비","홋카이도","2014-8-21","11,318","불검출","불검출","적합"
"5","활가리비","홋카이도","2014-8-21","6,596","불검출","불검출","적합"
"6","냉장돔(참돔)","야마구치현","2014-8-21","1,515","불검출","불검출","적합"
"7","냉장돔(참돔)","야마구치현","2014-8-21","670","불검출","불검출","적합"
"8","냉장홍어","야마구치현","2014-8-21","144","불검출","불검출","적합"
"9","냉장갈치","오이타현","2014-8-21","1,200","불검출","불검출","적합"
"10","냉장갈치","오이타현","2014-8-21","390","불검출","불검출","적합"
"11","활장어(붕장어)","나가사키현","2014-8-21","266","불검출","불검출","적합"
