"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","145","","721,650","","",""
"1","양조간장","오사카부","2016-10-24","750","불검출","불검출","적합"
"2","캔디류(캐러멜)","도치기현","2016-08-19","8,759","불검출","불검출","적합"
"3","청주","효고현","2016-10-20","14,688","불검출","불검출","적합"
"4","고형차","아이치현","2016-10-21","255","불검출","불검출","적합"
"5","과자(크래커)","아이치현","2016-10-20","495","불검출","불검출","적합"
"6","발효식초","나라현","2016-08-26","61","불검출","불검출","적합"
"7","소스류","히로시마현","2016-10-11","36","불검출","불검출","적합"
"8","당류가공품","오사카부","2016-09-28","158","불검출","불검출","적합"
"9","캔디류(사탕)","아이치현","2016-11-01","396","불검출","불검출","적합"
"10","청주","효고현","2016-09-12","86","불검출","불검출","적합"
"11","유탕면류","이바라키현","2016-10-14","378","불검출","불검출","적합"
"12","장류절임","도치기현","2016-10-17","32","불검출","불검출","적합"
