"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","소스류","히로시마현","2015-07-02","3,780","불검출","불검출","적합"
"14","소스류","히로시마현","2015-06-18","330.45","불검출","불검출","적합"
"15","청주","도치기현","2015-07-07","2,592","불검출","불검출","적합"
"16","침출차","아이치현","2015-07-07","100","불검출","불검출","적합"
"17","침출차","아이치현","2015-07-07","100","불검출","불검출","적합"
"18","기타가공품","훗카이도","2015-06-30","115.5","불검출","불검출","적합"
"19","염화칼슘","야마구치현","2015-07-07","100","불검출","불검출","적합"
"20","이염화이소시아뉼산나
트륨(기구등살균소독제)","도쿠시마현","2015-03-28","16,200","불검출","불검출","적합"
"21","소스류","에히메현","2015-07-21","5,446.08","불검출","불검출","적합"
"22","합성착향료","가나가와현","2015-07-21","106","불검출","불검출","적합"
"23","합성착향료","야마가타현","2015-07-21","21","불검출","불검출","적합"
"24","합성착향료","가나가와현","2015-07-21","11","불검출","불검출","적합"
"25","D-alpha-토코페롤","야마나시현","2015-04-20","300","불검출","불검출","적합"
"26","합성착향료","가나가와현","2015-07-21","11","불검출","불검출","적합"
"27","합성착향료","야마가타현","2015-07-21","11","불검출","불검출","적합"
"28","기타가공품","나가노현","2015-07-15","422.4","불검출","불검출","적합"
"29","빵류(케이크)","아이치현","2015-07-15","126","불검출","불검출","적합"
"30","일반증류주","시즈오카현","2015-06-05","17,204","불검출","불검출","적합"
"31","기타주류","미에현","2015-03-24","90","불검출","불검출","적합"
"32","기타주류","미에현","2015-05-19","90","불검출","불검출","적합"
"33","즉석조리식품","오카야마현","2015-07-14","700.8","불검출","불검출","적합"
"34","즉석조리식품","오카야마현","2015-07-13","350.4","불검출","불검출","적합"
"35","냉면","훗카이도","2015-07-10","1,800","불검출","불검출","적합"
"36","양조간장","지바현","2015-06-02","15,163.2","불검출","불검출","적합"
"37","혼합제제","효고현","2015-07-22","15","불검출","불검출","적합"
"38","혼합제제","효고현","2015-07-22","15","불검출","불검출","적합"
"39","빵류(케이크)","돗토리현","2015-07-08","1,984","불검출","불검출","적합"
"40","혼합제제","효고현","2015-07-21","17","불검출","불검출","적합"
"41","혼합제제","효고현","2015-07-21","50","불검출","불검출","적합"
"42","빵류(케이크)","돗토리현","2015-07-08","1,856","불검출","불검출","적합"
