"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","90","","108,760","","",""
"1","젖산","도쿠시마현","2015-06-29","100","불검출","불검출","적합"
"2","가공두부","교토부","2015-06-15","780","불검출","불검출","적합"
"3","가공두부","오사카부","2015-06-17","240","불검출","불검출","적합"
"4","향신료조제품(고추
냉이가공품)","사이타마현","2015-07-07","150","불검출","불검출","적합"
"5","소스류","군마현","2015-06-04","1,890","불검출","불검출","적합"
"6","기타식초","도치기현","2015-05-19","3,225","불검출","불검출","적합"
"7","소스류","도치기현","2015-06-09","875","불검출","불검출","적합"
"8","소스류","군마현","2015-06-09","1,000","불검출","불검출","적합"
"9","기타식초","도치기현","2015-05-20","517.5","불검출","불검출","적합"
"10","소스류","히로시마현","2015-06-30","1,056","불검출","불검출","적합"
"11","소스류","히로시마현","2015-06-30","108","불검출","불검출","적합"
"12","소스류","히로시마현","2015-06-30","1,223.4","불검출","불검출","적합"
