"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"146","캔디류","시즈오카현","2017-12-02","428","불검출","불검출","적합"
"147","캔디류","시즈오카현","2018-01-02","576","불검출","불검출","적합"
"148","소스","효고현","2018-03-20","13,414","불검출","불검출","적합"
"149","밀크초콜릿","훗카이도","2018-03-16","488","불검출","불검출","적합"
"150","밀크초콜릿","훗카이도","2018-03-16","296","불검출","불검출","적합"
"151","맥주","교토부","2018-02-20","65,290","불검출","불검출","적합"
"152","혼합제제","효고현","2018-03-09","17","불검출","불검출","적합"
"153","혼합제제","효고현","2018-03-07","17","불검출","불검출","적합"
"154","과자","이바라키현","2018-02-19","130","불검출","불검출","적합"
"155","과자","이바라키현","2018-02-19","194","불검출","불검출","적합"
"156","과자","이바라키현","2018-02-15","194","불검출","불검출","적합"
"157","즉석조리식품","나가노현","2018-02-10","286","불검출","불검출","적합"
"158","즉석조리식품","나가노현","2018-02-12","123","불검출","불검출","적합"
"159","즉석조리식품","나가노현","2018-02-15","378","불검출","불검출","적합"
