"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","107건","","561,330","","",""
"1","조미건어포류","후쿠오카현","2014-08-10","3.2","불검출","불검출","적합"
"2","조미건어포류","아오모리현","2014-08-22","3.8","불검출","불검출","적합"
"3","조미건어포류","야마나시현","2014-09-01","9","불검출","불검출","적합"
"4","조미건어포류","야마나시현","2014-09-01","13.4","불검출","불검출","적합"
"5","과자(쿠키)","아이치현","2014-08-29","13.2","불검출","불검출","적합"
"6","과자(크래커)","아이치현","2014-09-01","31.5","불검출","불검출","적합"
"7","조미건어포류","훗카이도","2014-08-25","4.4","불검출","불검출","적합"
"8","과.채가공품","훗카이도","2014-08-21","6.3","불검출","불검출","적합"
"9","청주","돗토리현","2014-09-17","32.4","불검출","불검출","적합"
"10","맥주","후쿠오카현","2014-09-04","139,680","불검출","불검출","적합"
"11","맥주","후쿠오카현","2014-09-01","48,500","불검출","불검출","적합"
"12","소스류","군마현","2014-08-27","1,200","불검출","불검출","적합"
"13","캔디류(사탕)","아이치현","2014-09-12","3,780","불검출","불검출","적합"
"14","캔디류(사탕)","아이치현","2014-09-10","1,920","불검출","불검출","적합"
"15","캔디류(사탕)","아이치현","2014-09-11","1,584","불검출","불검출","적합"
"16","캔디류(사탕)","아이치현","2014-09-09","1,584","불검출","불검출","적합"
"17","캔디류(사탕)","아이치현","2014-08-29","336","불검출","불검출","적합"
"18","캔디류(사탕)","아이치현","2014-09-12","360","불검출","불검출","적합"
