"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","77건","","573,390","","",""
"1","기타가공품","야마가타현","2014-08-06","198","불검출","불검출","적합"
"2","빵류(케이크)","히로시마현","2014-09-11","36","불검출","불검출","적합"
"3","수산물가공품","아오모리현","2014-08-06","16.8","불검출","불검출","적합"
"4","이온교환수지","후쿠오카현","2014-04-11","2,499","불검출","불검출","적합"
"5","당류가공품","교토부","2014-05-01","43.2","불검출","불검출","적합"
"6","당류가공품","교토부","2014-05-01","43.2","불검출","불검출","적합"
"7","캔디류(사탕)","아이치현","2014-09-03","97.2","불검출","불검출","적합"
"8","캔디류(사탕)","아이치현","2014-09-01","324","불검출","불검출","적합"
"9","혼합제제","후쿠오카현","2014-09-05","400","불검출","불검출","적합"
"10","이노시톨","와카야마현","2014-08-11","500","불검출","불검출","적합"
"11","과자(스낵과자)","아이치현","2014-09-04","28","불검출","불검출","적합"
"12","혼합제제","효고현","2014-09-11","170","불검출","불검출","적합"
"13","혼합제제","효고현","2014-09-05","17","불검출","불검출","적합"
"14","혼합제제","효고현","2014-09-11","17","불검출","불검출","적합"
"15","과자(쿠키)","니가타현","2014-09-05","557.92","불검출","불검출","적합"
"16","당류가공품","아이치현","2014-08-18","161.28","불검출","불검출","적합"
"17","당류가공품","아이치현","2014-08-25","161.28","불검출","불검출","적합"
"18","어묵","시마네현","2014-09-08","776","불검출","불검출","적합"
