"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","125건","","361,830","","",""
"1","기타가공품","이와테현","2014-06-07","960","불검출","불검출","적합"
"2","어육반제품","훗카이도","2014-08-23","225","불검출","불검출","적합"
"3","캔디류(사탕)","아이치현","2014-07-29","900","불검출","불검출","적합"
"4","캔디류(사탕)","아이치현","2014-07-30","768","불검출","불검출","적합"
"5","가르시니아
캄보지아추출물","시즈오카현","2014-08-27","945","불검출","불검출","적합"
"6","캔디류(사탕)","아이치현","2014-07-28","720","불검출","불검출","적합"
"7","빵류(그외 빵류)","나가노현","2014-07-24","129","불검출","불검출","적합"
"8","기타가공품","훗카이도","2014-05-13","200","불검출","불검출","적합"
"9","액상커피","효고현","2014-08-22","2,775","불검출","불검출","적합"
"10","고형차","효고현","2014-09-10","7,000","불검출","불검출","적합"
"11","혼합제제","효고현","2014-09-02","15","불검출","불검출","적합"
"12","카레","나가노현","2014-05-06","200","불검출","불검출","적합"
"13","소스류","가가와현","2014-08-21","4,320","불검출","불검출","적합"
"14","소스류","군마현","2014-08-07","375","불검출","불검출","적합"
"15","소스류","군마현","2014-07-25","1,620","불검출","불검출","적합"
"16","기타식초","도치기현","2014-07-23","1,075","불검출","불검출","적합"
"17","준초콜릿","도쿄도","2014-08-18","6.4","불검출","불검출","적합"
