"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","62","","121,590","","",""
"1","소스류","히로시마현","2016-11-11","1,233","불검출","불검출","적합"
"2","볶은커피","시즈오카현","2016-12-02","38","불검출","불검출","적합"
"3","곡류가공품","나가사키현","2016-12-12","950","불검출","불검출","적합"
"4","국수","구마모토현","2016-12-05","945","불검출","불검출","적합"
"5","볶은커피","시즈오카현","2016-12-06","31","불검출","불검출","적합"
"6","과자(스낵과자)","오사카부","2016-12-05","288","불검출","불검출","적합"
"7","액상커피","효고현","2016-12-06","2,775","불검출","불검출","적합"
"8","카레","나라현","2016-10-25","1,000","불검출","불검출","적합"
"9","볶은커피","시즈오카현","2016-11-09","46","불검출","불검출","적합"
"10","액상커피","시가현","2016-11-25","5,580","불검출","불검출","적합"
"11","소스류","나가사키현","2016-11-14","700","불검출","불검출","적합"
"12","소스류","나가사키현","2016-11-17","556","불검출","불검출","적합"
