"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","150건","","182,328","","",""
"1","당류가공품","아이치현","2014-07-10","388.13","불검출","불검출","적합"
"2","빵류(케이크)","히로시마현","2014-08-23","120","불검출","불검출","적합"
"3","이산화규소","도쿠시마현","2014-07-17","3,000","불검출","불검출","적합"
"4","향신료조제품
(고추냉이가공품)","사이타마현","2014-08-01","744","불검출","불검출","적합"
"5","글리세린지방산
에스테르","미에현","2014-07-04","224","불검출","불검출","적합"
"6","기타가공품","사이타마현","2014-08-12","100","불검출","불검출","적합"
"7","당류가공품","효고현","2014-05-14","180","불검출","불검출","적합"
"8","당류가공품","효고현","2014-05-21","180","불검출","불검출","적합"
"9","기타잼류","효고현","2014-04-01","180","불검출","불검출","적합"
"10","기타잼류","효고현","2014-05-16","180","불검출","불검출","적합"
"11","기타잼류","효고현","2014-05-15","360","불검출","불검출","적합"
"12","당류가공품","효고현","2014-05-17","180","불검출","불검출","적합"
"13","기타잼류","효고현","2014-04-01","180","불검출","불검출","적합"
"14","당류가공품","효고현","2014-05-15","180","불검출","불검출","적합"
"15","당류가공품","효고현","2014-05-10","180","불검출","불검출","적합"
"16","혼합제제","가나가와현","2014-08-29","500","불검출","불검출","적합"
