"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"136","혼합제제","이바라키현","2014-08-26","405","불검출","불검출","적합"
"137","기타가공품","나가노현","2014-08-26","422.4","불검출","불검출","적합"
"138","기타가공품","이바라키현","2014-08-22","23,400","불검출","불검출","적합"
"139","캔디류(사탕)","후쿠시마현","2014-08-28","950.4","불검출","불검출","적합"
"140","캔디류(사탕)","후쿠시마현","2014-08-27","1,108.8","불검출","불검출","적합"
"141","캔디류(사탕)","후쿠시마현","2014-08-22","990","불검출","불검출","적합"
"142","혼합제제","오카야마현","2014-08-25","285","불검출","불검출","적합"
"143","기타천연착향료","오카야마현","2014-08-22","30","불검출","불검출","적합"
"144","혼합제제","오카야마현","2014-08-26","45","불검출","불검출","적합"
"145","기타천연착향료","오카야마현","2014-07-01","45","불검출","불검출","적합"
"146","혼합제제","오카야마현","2014-08-26","45","불검출","불검출","적합"
"147","혼합제제","오카야마현","2014-08-04","30","불검출","불검출","적합"
"148","혼합제제","효고현","2014-08-29","90","불검출","불검출","적합"
"149","혼합제제","오카야마현","2014-08-12","345","불검출","불검출","적합"
"150","과.채가공품","오카야마현","2014-08-06","9,600","불검출","불검출","적합"
