"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/k
g)","요오드
(기준:300Bq/k
g)","판정"
"13","향신료조제품
(고추냉이가공품)","나가노현","2017-05-12","129","불검출","불검출","적합"
"14","국수","구마모토현","2017-07-03","385","불검출","불검출","적합"
"15","국수","구마모토현","2017-06-28","569","불검출","불검출","적합"
"16","국수","구마모토현","2017-07-03","1,512","불검출","불검출","적합"
"17","퀼라야추출물","히로시마현","2017-07-12","100","불검출","불검출","적합"
"18","국수","가고시마현","2017-06-07","191","불검출","불검출","적합"
"19","유탕면류","가고시마현","2017-07-03","97","불검출","불검출","적합"
"20","국수","가고시마현","2017-06-07","230","불검출","불검출","적합"
"21","과자(크래커)","니가타현","2017-07-05","110","불검출","불검출","적합"
"22","혼합제제","시즈오카현","2017-06-20","550","불검출","불검출","적합"
"23","기타가공품","나가노현","2017-07-06","198","불검출","불검출","적합"
"24","혼합제제","오이타현","2017-05-05","1,000","불검출","불검출","적합"
"25","과자(스낵과자)","니가타현","2017-07-11","1,173","불검출","불검출","적합"
"26","액상차","시가현","2017-06-24","1,440","불검출","불검출","적합"
"27","캔디류(사탕)","니가타현","2017-06-20","269","불검출","불검출","적합"
"28","고형차","교토부","2017-06-01","1,193","불검출","불검출","적합"
"29","복합조미식품","사이타마현","2017-07-03","2,000","불검출","불검출","적합"
"30","캔디류(젤리)","나라현","2017-07-01","9,216","불검출","불검출","적합"
"31","소스류","후쿠오카현","2017-06-14","86","불검출","불검출","적합"
"32","프로테아제
(곰팡이성:HUT)","아이치현","2017-07-10","51","불검출","불검출","적합"
"33","카르복시메틸
셀룰로오스나트륨","시마네현","2017-05-16","2,000","불검출","불검출","적합"
"34","캔디류(젤리)","아이치현","2017-07-10","212","불검출","불검출","적합"
"35","캔디류(젤리)","아이치현","2017-07-12","212","불검출","불검출","적합"
"36","캔디류(사탕)","아이치현","2017-07-12","1,350","불검출","불검출","적합"
"37","캔디류(젤리)","사이타마현","2017-05-31","64","불검출","불검출","적합"
"38","건어포류","에히메현","2017-07-13","340","불검출","불검출","적합"
"39","가공두부","오사카부","2017-07-24","4,000","불검출","불검출","적합"
"40","가공두부","오사카부","2017-07-24","20,000","불검출","불검출","적합"
"41","식물성크림","히로시마현","2017-06-08","38","불검출","불검출","적합"
"42","소스류","군마현","2017-06-22","1,620","불검출","불검출","적합"
"43","소스류","에히메현","2017-07-18","4,630","불검출","불검출","적합"
"44","유탕면류","가고시마현","2017-06-21","1,568","불검출","불검출","적합"
"45","유탕면류","가고시마현","2017-06-16","843","불검출","불검출","적합"
