"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동새치(황새치,F,횟감)","태평양","2017-08-07","2,190","불검출","불검출","적합"
"2","냉장갈치","와카야마현","2017-08-07","928","불검출","불검출","적합"
"3","냉동새치(황새치,F,횟감)","태평양","2017-08-07","442","불검출","불검출","적합"
"4","활우렁쉥이","홋카이도","2017-08-07","9,000","불검출","불검출","적합"
"5","냉장명태","홋카이도","2017-08-07","276","불검출","불검출","적합"
"6","활가리비","홋카이도","2017-08-07","6,932","불검출","불검출","적합"
"7","냉장명태","홋카이도","2017-08-07","1,112","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2017-08-07","800","불검출","불검출","적합"
"9","활우렁쉥이","홋카이도","2017-08-07","9,000","불검출","불검출","적합"
"10","냉장갈치","오이타현","2017-08-07","655","불검출","불검출","적합"
"합계","","-","-","31,335","-","-","-"
