"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","고형차","오사카부","2015-08-10","2.2","불검출","불검출","적합"
"15","기타천연착향료","이바라키현","2015-11-23","200","불검출","불검출","적합"
"16","혼합제제","사이타마현","2015-12-14","400","불검출","불검출","적합"
"17","카레","니가타현","2015-10-26","720","불검출","불검출","적합"
"18","카레","니가타현","2015-11-16","720","불검출","불검출","적합"
"19","카레","니가타현","2015-11-17","576","불검출","불검출","적합"
"20","밀가루","후쿠오카현","2015-12-04","2,400","불검출","불검출","적합"
"21","식용유지가공품","도쿄도","2015-10-29","64","불검출","불검출","적합"
"22","과자(스낵과자)","미에현","2015-12-10","12,061.4","불검출","불검출","적합"
"23","양파/신선,냉장","훗카이도","","144,000","불검출","불검출","적합"
"24","소스류","아이치현","2015-12-24","2,100","불검출","불검출","적합"
"25","소스류","아이치현","2015-12-23","2,000","불검출","불검출","적합"
